zpid_index,zpid,homeStatus,resoFacts.homeType,yearBuilt,bedrooms,bathrooms,resoFacts.architecturalStyle,datePosted,pageViewCount,favoriteCount,longitude,latitude,address.state,address.zipcode,address.city,address.streetAddress,price,zestimate,rentZestimate,livingArea,resoFacts.pricePerSquareFoot,resoFacts.lotSize,annualHomeownersInsurance,propertyTaxRate,resoFacts.taxAnnualAmount,dateSold,resoFacts.heating,resoFacts.hasCooling,resoFacts.garageSpaces,resoFacts.hasGarage,resoFacts.basement,resoFacts.hasPrivatePool,resoFacts.hasFireplace,resoFacts.hasSpa,listed_by.business_name,yearsOld
25465013,25465013,FOR_SALE,SingleFamily,2018,4,6,"Contemporary,Custom Built",2022-04-25,11024,205,-117.92274,33.61395,CA,92663,Newport Beach,309 Via Lido Soud,47500000,44377200,50505,8868,5356.0,"9,450 sqft",199500,0.69,0.0,2017-06-20,"['Central', 'Fireplace(s)']",True,6,True,0,True,True,False,Coldwell Banker Realty,4
25139717,25139717,FOR_SALE,SingleFamily,2010,4,5,Tuscan,2022-09-01,3231,73,-117.86888,33.590958,CA,92625,Corona Del Mar,218 Hazel Dr,9995000,9832100,22094,0,0.0,"6,181 sqft",41979,0.69,0.0,2004-04-26,['Central'],True,3,True,0,True,True,True,"Douglas Elliman of California, Inc.",12
25135051,25135051,FOR_SALE,SingleFamily,1915,3,3,0,2022-08-20,6450,104,-117.90304,33.604202,CA,92661,Newport Beach,307 Fernando St,2950000,2949700,6821,1464,2015.0,"1,742 sqft",12390,0.69,0.0,2021-11-12,0,True,1,True,0,False,True,False,RE/MAX One,107
25497481,25497481,FOR_SALE,SingleFamily,1998,3,3,0,2022-09-07,417,15,-117.869606,33.598667,CA,92625,Corona Del Mar,600 Larkspur Ave,3625000,3568506,5322,1502,2413.0,"2,112 sqft",15225,0.69,0.0,2001-06-01,['Forced Air'],True,2,True,0,False,True,False,Villa Real Estate,24
25134835,25134835,FOR_SALE,SingleFamily,1921,2,1,0,2022-08-31,2740,67,-117.905266,33.605087,CA,92661,Newport Beach,314 Anade Ave,2100000,2100300,3712,954,2201.0,"2,100 sqft",8820,0.69,0.0,1980-10-06,['None'],True,1,True,0,False,True,False,Seven Gables Real Estate,101
51631506,51631506,FOR_SALE,SingleFamily,2000,5,6,0,2022-05-18,5721,195,-117.83943,33.602295,CA,92657,Newport Coast,11 Via Burrone,9995000,0,0,4800,2082.0,"9,779 sqft",41979,0.69,0.0,2021-01-08,0,True,3,True,0,True,True,True,Pacific Sotheby's Int'l Realty,22
59730526,59730526,FOR_SALE,SingleFamily,2002,2,3,Bungalow,2022-07-05,3242,57,-117.87152,33.604435,CA,92625,Corona Del Mar,900 Rosemary Pl,2499000,2392483,6572,1908,1310.0,0,10496,0.69,0.0,2012-09-10,['Central'],True,2,True,0,False,True,False,Compass,20
64457805,64457805,FOR_SALE,SingleFamily,2014,7,12,0,2021-06-10,13642,181,-117.82888,33.579136,CA,92657,Newport Coast,31 High Water,59800000,0,180507,15000,3987.0,0.64 Acres,251160,0.69,0.0,2010-03-25,"['Central', 'Zoned']",True,8,True,Finished,True,True,True,Compass,8
25139624,25139624,FOR_SALE,SingleFamily,2008,4,5,0,2022-05-15,8977,176,-117.87084,33.59131,CA,92625,Corona Del Mar,3631 Ocean Blvd,19900000,0,0,5678,3505.0,"7,888 sqft",83580,0.69,0.0,2000-11-03,"['Forced Air', 'Radiant', 'Zoned']",True,2,True,0,False,True,True,Compass,14
25138965,25138965,FOR_SALE,SingleFamily,2020,4,5,0,2021-06-06,7227,138,-117.90437,33.612846,CA,92660,Newport Beach,38 Linda Isle,31000000,0,0,5500,5636.0,"5,700 sqft",130200,0.69,0.0,2019-01-16,0,True,2,True,0,False,True,False,Compass,2
25135325,25135325,FOR_SALE,SingleFamily,2022,5,6,Modern,2022-07-13,5803,160,-117.89077,33.59923,CA,92661,Newport Beach,1416 E Balboa Blvd,7495000,7357400,21782,3214,2332.0,"2,700 sqft",31479,0.69,0.0,2019-10-18,['Central'],True,2,True,0,False,True,True,POINTE REAL ESTATE INC.,0
25213879,25213879,FOR_SALE,SingleFamily,1967,4,4,"Ranch,Spanish",2022-08-18,6732,175,-117.890854,33.63946,CA,92660,Newport Beach,1936 Galaxy Dr,4300000,4249709,8411,3301,1303.0,"9,000 sqft",18060,0.69,0.0,0,['Central'],True,3,True,0,True,True,True,Villa Real Estate,55
25135833,25135833,FOR_SALE,SingleFamily,2015,4,6,Contemporary,2022-07-28,8153,153,-117.88292,33.595444,CA,92661,Newport Beach,2152 E Oceanfront,15995000,15697800,50181,4229,3782.0,"3,400 sqft",67179,0.69,0.0,2021-06-24,"['Forced Air', 'Natural Gas']",True,3,True,0,False,True,True,Coldwell Banker Realty,7
2069354238,2069354238,FOR_SALE,SingleFamily,2022,3,5,0,2022-08-31,2072,41,-117.88616,33.604603,CA,92662,Newport Beach,407 N Bayfront,10995000,0,25000,2505,4389.0,"2,912 sqft",46179,0.69,0.0,0,['Central'],True,2,True,0,False,True,False,Arbor Real Estate,0
25135320,25135320,FOR_SALE,SingleFamily,2021,5,7,Contemporary,2021-09-03,6579,114,-117.891884,33.59855,CA,92661,Newport Beach,1350 E Oceanfront,16995000,0,59087,5982,2841.0,"3,830 sqft",71379,0.69,0.0,2018-01-26,['Central'],True,3,True,0,False,True,False,Pacific Sotheby's Int'l Realty,1
25133532,25133532,FOR_SALE,SingleFamily,1962,4,3,0,2022-07-06,3096,71,-117.94955,33.628357,CA,92663,Newport Beach,246 Walnut St,2585000,2545800,5600,2023,1278.0,"2,480 sqft",10857,0.69,0.0,2013-06-25,['Central'],True,2,True,0,False,True,False,Compass,60
25213186,25213186,FOR_SALE,SingleFamily,1959,4,4,0,2022-06-22,4102,139,-117.897675,33.63775,CA,92660,Newport Beach,1712 Tradewinds Ln,4195000,4109700,6495,2812,1492.0,"8,424 sqft",17619,0.69,0.0,2021-06-24,"['High Efficiency', 'Zoned']",True,2,True,0,True,True,False,Compass,63
54977616,54977616,FOR_SALE,SingleFamily,2000,4,3,Cape Cod,2022-04-20,3593,87,-117.91624,33.618202,CA,92663,Newport Beach,1701 Cliff Dr,2795000,2670382,11462,2624,1065.0,"3,575 sqft",11739,0.69,0.0,2017-08-18,['See Remarks'],True,2,True,0,False,True,False,"DOUGLAS ELLIMAN OF CALIFORNIA,",22
25496441,25496441,FOR_SALE,SingleFamily,1976,4,3,Cape Cod,2022-08-30,3091,67,-117.85551,33.614006,CA,92660,Newport Beach,1915 Yacht Truant,3095000,3059700,8500,2785,1111.0,"6,850 sqft",12999,0.69,0.0,2017-07-26,"['Fireplace(s)', 'Forced Air', 'Natural Gas']",True,2,True,0,False,True,True,RE/MAX ONE,46
25503900,25503900,FOR_SALE,SingleFamily,1998,5,5,0,2022-08-18,8045,199,-117.82943,33.600456,CA,92657,Newport Beach,4 Telescope,7488000,3369200,16579,4177,1793.0,0.28 Acres,31450,0.69,0.0,2022-04-27,0,True,4,True,Unfinished,True,True,False,Realty One Group West,24
25495068,25495068,FOR_SALE,SingleFamily,1969,4,4,Modern,2022-07-07,5050,102,-117.858765,33.60698,CA,92625,Corona Del Mar,3410 Catamaran Dr,4490000,0,0,3359,1337.0,"10,200 sqft",18858,0.69,0.0,2017-11-27,"['Central', 'Forced Air']",True,3,True,0,False,False,False,First Team Real Estate,53
63113427,63113427,FOR_SALE,SingleFamily,2005,4,5,Mediterranean,2022-08-24,5002,88,-117.8099,33.598316,CA,92657,Newport Coast,33 Shadowcast,5685000,5599261,12904,3858,1474.0,"8,430 sqft",23877,0.69,0.0,2022-03-04,['Zoned'],True,3,True,0,False,True,True,Luxe Real Estate,17
25138886,25138886,FOR_SALE,SingleFamily,1977,4,5,0,2022-06-27,4953,116,-117.89732,33.611233,CA,92660,Newport Beach,712 Harbor Island Dr,8495000,8388700,21688,4468,1901.0,"5,000 sqft",35679,0.69,0.0,2021-08-04,['Central'],True,2,True,0,False,True,False,Pacific Sotheby's Int'l Realty,45
25498504,25498504,FOR_SALE,SingleFamily,1989,5,5,0,2022-06-16,4978,89,-117.86671,33.594364,CA,92625,Corona Del Mar,411 Poppy Ave,3295000,3241700,2599,2953,1116.0,"3,485 sqft",13839,0.69,0.0,2022-01-07,['Central'],True,3,True,0,False,True,False,Surterre Properties Inc.,33
25479446,25479446,FOR_SALE,SingleFamily,1964,4,3,0,2022-05-25,5027,156,-117.88298,33.63551,CA,92660,Newport Beach,2004 Vista Cajon,1649999,1614300,4826,1947,847.0,"1,546 sqft",6930,0.69,0.0,2018-02-09,['Central'],True,2,True,"Unfinished,Utility",False,True,False,Re/Max Premier Realty,58
2092833957,2092833957,FOR_SALE,SingleFamily,1939,5,3,0,2022-08-22,4714,66,-117.88959,33.60849,CA,92662,Newport Beach,1403 N Bay Front,5700000,0,10746,2105,2708.0,"2,614 sqft",23940,0.69,0.0,0,['Central'],True,2,True,0,False,True,False,Arbor Real Estate,83
25494983,25494983,FOR_SALE,SingleFamily,2021,5,6,Cape Cod,2022-08-09,9234,330,-117.85301,33.6234,CA,92660,Newport Beach,1986 Port Ramsgate Pl,7000000,6885914,17398,4300,1628.0,"7,826 sqft",29400,0.69,0.0,2021-05-07,['Central'],True,2,True,0,False,True,True,Berkshire Hathaway HomeService,1
51631748,51631748,FOR_SALE,SingleFamily,2001,7,8,Spanish,2022-07-14,7739,125,-117.83287,33.575806,CA,92657,Newport Coast,22 Scenic Blf,11500000,11096800,33395,5377,2139.0,0.29 Acres,48300,0.69,0.0,2010-07-30,"['Central', 'Fireplace(s)', 'Forced Air']",True,4,True,0,True,True,True,"Park Realty Group, Inc.",21
25469687,25469687,FOR_SALE,SingleFamily,2017,4,4,0,2022-05-27,2991,132,-117.89588,33.64391,CA,92660,Newport Beach,2017 Centella Pl,3500000,3397900,7040,3021,1159.0,"8,880 sqft",14700,0.69,0.0,2019-09-18,0,True,2,True,0,True,True,False,Compass,5
325864319,325864319,FOR_SALE,SingleFamily,2018,4,4,Contemporary,2022-08-02,4880,138,-117.93069,33.63114,CA,92663,Newport Beach,37 Ebb Tide Cir,1750000,1732480,2850,1864,939.0,"1,000 sqft",7350,0.69,0.0,0,['Forced Air'],True,2,True,0,False,False,True,eXp Realty of California Inc,4
25495116,25495116,FOR_SALE,SingleFamily,1969,4,3,0,2022-07-05,3637,100,-117.85746,33.605785,CA,92625,Corona Del Mar,1543 Sandcastle Dr,5159000,5079100,12555,3153,1636.0,"9,188 sqft",21668,0.69,0.0,2013-07-15,['Forced Air'],True,3,True,0,True,True,True,Compass,53
25213398,25213398,FOR_SALE,SingleFamily,1959,6,6,"Modern,Ranch",2022-08-31,2429,77,-117.8956,33.63753,CA,92660,Newport Beach,1736 Marlin Way,5395000,4486600,15302,4492,1201.0,0.35 Acres,22659,0.69,0.0,2019-10-09,"['Central', 'Forced Air']",True,4,True,0,True,True,True,Villa Real Estate,63
54971476,54971476,FOR_SALE,SingleFamily,2003,4,4,0,2022-08-12,5875,202,-117.839195,33.62501,CA,92657,Newport Coast,6 Tarascon,3850000,3796400,10206,3435,1121.0,"7,492 sqft",16170,0.69,0.0,2018-12-28,0,True,2,True,0,True,True,False,eXp Realty of California Inc,19
63113627,63113627,FOR_SALE,SingleFamily,2004,4,3,0,2022-07-29,4413,92,-117.80846,33.6053,CA,92657,Newport Coast,2 Eucalyptus,3650000,0,0,2812,1298.0,"6,374 sqft",15330,0.69,0.0,0,"['Central', 'Fireplace(s)']",True,2,True,0,False,True,True,Pacific Sotheby's Int'l Realty,18
25479671,25479671,FOR_SALE,SingleFamily,1987,4,3,0,2022-05-11,3992,85,-117.866486,33.646282,CA,92660,Newport Beach,3101 Corte Portofino,1999000,1945800,5000,2269,881.0,"3,575 sqft",8396,0.69,0.0,2019-04-25,"['Central', 'Forced Air']",True,2,True,0,False,True,True,American Coast Realty,35
25133160,25133160,FOR_SALE,SingleFamily,2003,3,3,Traditional,2022-06-23,5226,74,-117.9556,33.629154,CA,92663,Newport Beach,7206 W Oceanfront,7699000,7500800,25408,2888,2666.0,"2,252 sqft",32336,0.69,0.0,1997-10-20,['Central'],True,2,True,0,False,True,False,Coldwell Banker Realty,19
64781063,64781063,FOR_SALE,SingleFamily,2006,4,4,0,2022-07-19,4634,75,-117.8976,33.60672,CA,92662,Newport Beach,133 Agate Ave,4795000,4717200,12589,2575,1862.0,"2,818 sqft",20139,0.69,0.0,2021-06-07,['Central'],True,2,True,0,False,True,False,Harcourts Prime Properties,16
25139469,25139469,FOR_SALE,SingleFamily,1986,5,8,0,2022-07-27,5200,122,-117.87274,33.59394,CA,92625,Corona Del Mar,3308 Ocean Blvd,15995000,14662083,26184,7581,2110.0,"7,300 sqft",67179,0.69,0.0,2003-08-15,"['Central', 'Fireplace(s)']",True,4,True,0,False,True,True,Compass,36
25495034,25495034,FOR_SALE,SingleFamily,2005,4,5,"Cape Cod,Traditional",2022-08-25,3851,65,-117.85166,33.623253,CA,92660,Newport Beach,2024 Port Ramsgate Pl,4795000,4740000,10515,3533,1357.0,"5,980 sqft",20139,0.69,0.0,1993-09-28,"['Central', 'Electric', 'Zoned']",True,2,True,0,False,True,True,Compass,17
25498966,25498966,FOR_SALE,SingleFamily,1994,5,3,Mediterranean,2022-06-19,1232,30,-117.83926,33.609756,CA,92657,Newport Coast,33 Sea Ter,3300000,3202500,8500,3400,971.0,"7,853 sqft",13860,0.69,0.0,1994-06-30,['Central'],True,2,True,0,False,True,False,Compass Newport Beach,28
25504386,25504386,FOR_SALE,SingleFamily,1998,4,3,0,2022-09-03,1493,38,-117.82405,33.607075,CA,92657,Newport Coast,37 Marisol,3188800,3162200,5499,2185,1459.0,"3,642 sqft",13393,0.69,0.0,2017-12-18,0,True,2,True,0,False,True,False,Pinnacle Real Estate & Partners Inc.,24
25746355,25746355,FOR_SALE,SingleFamily,1997,3,3,Modern,2022-08-30,2152,49,-117.86706,33.594574,CA,92625,Corona Del Mar,412 Poinsettia Ave,3465000,3418800,7483,1979,1751.0,"1,950 sqft",14553,0.69,0.0,2003-08-26,"['Fireplace(s)', 'Forced Air']",True,2,True,0,False,True,False,Ocean Real Estates Inc,25
336862560,336862560,FOR_SALE,SingleFamily,2017,3,5,0,2022-02-19,4895,75,-117.88863,33.607437,CA,92662,Newport Beach,308 Grand Canal,7995000,7710900,0,2181,3666.0,"2,175 sqft",33579,0.69,0.0,2017-08-18,"['Central', 'Fireplace(s)']",True,2,True,0,False,True,False,Coldwell Banker Realty,5
2062173064,2062173064,FOR_SALE,SingleFamily,2006,7,9,0,2022-08-02,7026,120,-117.85043,33.5963,CA,92657,Newport Coast,28 Fairway Poin,14980000,0,0,8998,1665.0,0.46 Acres,62916,0.69,0.0,0,0,True,4,True,0,True,True,False,Compass,16
25478704,25478704,FOR_SALE,SingleFamily,1970,3,2,Mid Century Modern,2022-08-10,5548,83,-117.8781,33.64478,CA,92660,Newport Beach,428 Onda,1550000,1550002,4039,1642,944.0,"4,049 sqft",6510,0.69,0.0,0,['Central'],True,2,True,0,False,True,False,Colesworthy Real Estate Services,52
25138310,25138310,FOR_SALE,SingleFamily,1929,2,1,Cottage,2022-08-05,7117,146,-117.887665,33.605858,CA,92662,Newport Beach,1608 Park Ave,2695000,0,0,740,3642.0,"1,800 sqft",11319,0.69,0.0,2021-06-25,"['Fireplace(s)', 'Gravity', 'Electric', 'Natural Gas']",True,1,True,0,0,True,False,Premier Realty Associates,93
25138999,25138999,FOR_SALE,SingleFamily,1970,4,6,0,2022-08-17,4960,108,-117.901,33.613503,CA,92660,Newport Beach,7 Linda Isle,9995000,0,0,4197,2381.0,"5,490 sqft",41979,0.69,0.0,2021-11-24,['Fireplace(s)'],True,2,True,0,False,True,True,Pacific Sotheby's Int'l Realty,52
25139226,25139226,FOR_SALE,SingleFamily,2015,3,3,0,2022-08-22,4323,97,-117.87689,33.596992,CA,92625,Corona Del Mar,211 Goldenrod Ave,6995000,0,0,1850,3781.0,"1,770 sqft",29379,0.69,0.0,2016-07-08,"['Central', 'Forced Air']",True,2,True,0,False,True,False,Pacific Sotheby's Int'l Realty,7
25498020,25498020,FOR_SALE,SingleFamily,1953,3,2,0,2022-04-11,2380,70,-117.86138,33.59367,CA,92625,Corona Del Mar,531 De Anza Dr,3575000,3519800,7795,1665,2147.0,"6,431 sqft",15015,0.69,0.0,2012-09-21,['Central'],True,2,True,0,False,True,False,Surterre Properties Inc.,69
25496544,25496544,FOR_SALE,SingleFamily,1976,3,3,Modern,2022-08-29,2532,58,-117.86229,33.60589,CA,92625,Corona Del Mar,11 Skysail Dr,3295000,3265300,7759,2013,1637.0,"6,339 sqft",13839,0.69,0.0,2019-04-26,"['Central', 'Forced Air']",True,2,True,0,False,True,True,Wyrick & Associates Real Estate,46
69248359,69248359,FOR_SALE,SingleFamily,2006,6,7,Mediterranean,2022-09-07,395,13,-117.82252,33.587036,CA,92657,Newport Coast,1 Coral Cay,9995000,8980200,25120,4500,2221.0,0.49 Acres,41979,0.69,0.0,2015-04-03,['Central'],True,2,True,0,False,True,False,Coldwell Banker Realty,16
25479005,25479005,FOR_SALE,SingleFamily,1973,4,3,0,2022-07-07,3627,75,-117.880875,33.64367,CA,92660,Newport Beach,2400 Vista Nobleza,1689000,1671300,4859,2058,821.0,"3,145 sqft",7094,0.69,0.0,1997-07-21,['Central'],True,2,True,0,False,True,False,Coldwell Banker Realty,49
25136509,25136509,FOR_SALE,SingleFamily,1999,4,5,Modern,2022-08-23,3018,72,-117.92127,33.622208,CA,92663,Newport Beach,259 Ocean View Ave,6298000,6371200,14030,4525,1392.0,"9,176 sqft",26452,0.69,0.0,2018-02-27,['Central'],True,3,True,0,True,True,True,Harcourts Prime Properties,23
25479397,25479397,FOR_SALE,SingleFamily,1964,4,3,0,2022-06-19,3369,69,-117.8807,33.636272,CA,92660,Newport Beach,2114 Vista Laredo,1680000,1649300,5929,2053,818.0,"1,742 sqft",7056,0.69,0.0,1989-03-30,['Central'],True,2,True,0,False,True,False,Seven Gables Real Estate,58
25134563,25134563,FOR_SALE,SingleFamily,1927,6,6,"Bungalow,See Remarks",2022-06-17,3244,35,-117.91342,33.6051,CA,92661,Newport Beach,951 W Balboa Blvd,5595000,0,0,2604,2149.0,"3,219 sqft",23499,0.69,0.0,2019-12-24,['Forced Air'],True,2,True,0,False,True,False,Compass,95
25136908,25136908,FOR_SALE,SingleFamily,1991,5,8,Custom Built,2022-08-31,2144,38,-117.9186,33.618134,CA,92663,Newport Beach,1901 Kings Rd,10000000,0,0,8125,1231.0,0.27 Acres,42000,0.69,0.0,2017-12-06,['Forced Air'],True,3,True,0,True,True,True,The Keystone Team,31
25503118,25503118,FOR_SALE,SingleFamily,1996,5,8,0,2022-05-31,4627,105,-117.84942,33.59746,CA,92657,Newport Coast,20 Sunset Hbr,20800000,19161600,54441,12249,1698.0,0.55 Acres,87360,0.69,0.0,2013-03-26,"['Central', 'Forced Air']",True,4,True,0,True,True,False,"NORTHLAND REAL ESTATE GROUP, I",26
25497966,25497966,FOR_SALE,SingleFamily,1972,3,4,"Cottage,Custom Built",2022-08-31,1601,41,-117.863716,33.59641,CA,92625,Corona Del Mar,714 Poppy Ave,4500000,4448100,11506,3115,1445.0,"9,314 sqft",18900,0.69,0.0,2016-05-03,['None'],True,2,True,0,False,True,False,"DOUGLAS ELLIMAN OF CALIFORNIA,",50
25134645,25134645,FOR_SALE,SingleFamily,2017,3,5,0,2022-05-23,3164,75,-117.90862,33.604767,CA,92661,Newport Beach,621 W Bay Ave,6795000,6649300,14061,2336,2909.0,"2,100 sqft",28539,0.69,0.0,2015-10-29,"['Forced Air', 'Zoned']",True,2,True,0,False,True,False,Arbor Real Estate,5
25139059,25139059,FOR_SALE,SingleFamily,1988,5,4,Spanish,2022-08-19,3763,114,-117.879074,33.60078,CA,92625,Corona Del Mar,2301 Pacific Dr,12898000,11988500,26740,4380,2945.0,"5,761 sqft",54172,0.69,0.0,2018-01-19,"['Central', 'Forced Air']",True,2,True,0,False,True,False,0,34
25498756,25498756,FOR_SALE,SingleFamily,1976,4,3,Contemporary,2022-08-06,3613,74,-117.842735,33.60989,CA,92625,Corona Del Mar,16 Morro Bay Dr,4800000,4746400,10000,3250,1477.0,0.32 Acres,20160,0.69,0.0,1977-04-19,['Central'],True,3,True,0,False,True,True,Coldwell Banker Realty,46
2127062843,2127062843,FOR_SALE,SingleFamily,2009,6,4,0,2022-07-28,4309,47,-117.87562,33.594734,CA,92625,Corona Del Mar,3047 Ocean Blvd,15000000,14152278,11732,4305,3484.0,"6,150 sqft",63000,0.69,0.0,2016-02-24,0,True,4,True,0,False,True,False,Times Real Estate,13
25138617,25138617,FOR_SALE,SingleFamily,1954,3,3,Traditional,2022-08-11,3396,34,-117.88348,33.60843,CA,92625,Corona Del Mar,618 Ramona Dr,4850000,5378500,14478,2437,1990.0,"7,245 sqft",20370,0.69,0.0,0,['Forced Air'],True,2,True,0,False,True,False,"Douglas Elliman Of California,",68
25139368,25139368,FOR_SALE,SingleFamily,2001,4,4,Custom Built,2022-05-17,2126,30,-117.87318,33.595673,CA,92625,Corona Del Mar,301 Larkspur Ave,5900000,5681590,15658,3851,1532.0,"5,310 sqft",24780,0.69,0.0,2000-01-12,"['Fireplace(s)', 'Radiant']",True,3,True,0,False,True,False,Compass,21
25138757,25138757,FOR_SALE,SingleFamily,1957,3,2,"Contemporary,Custom Built",2022-08-31,2408,44,-117.88087,33.60453,CA,92625,Corona Del Mar,1921 Tahuna Ter,7200000,6197100,17692,2717,2650.0,"9,760 sqft",30240,0.69,0.0,2022-08-25,['Central'],True,2,True,Finished,True,True,False,P. S. Capital and Real Estate,65
25503585,25503585,FOR_SALE,SingleFamily,2001,4,5,"Custom Built,See Remarks",2022-03-21,4703,96,-117.86319,33.586266,CA,92625,Corona Del Mar,4601 Camden Dr,12995000,12005500,29999,6867,1892.0,0.26 Acres,54579,0.69,0.0,1998-05-22,"['Central', 'Zoned']",True,2,True,0,True,True,True,Villa Real Estate,21
63113507,63113507,FOR_SALE,SingleFamily,2005,4,5,0,2022-07-13,4602,121,-117.805466,33.59907,CA,92657,Newport Coast,5 Sundial,5488800,5393900,12463,3912,1403.0,"7,932 sqft",23053,0.69,0.0,2020-10-26,0,True,3,True,0,True,True,False,"Balboa Real Estate, Inc",17
25469613,25469613,FOR_SALE,SingleFamily,2010,4,4,Craftsman,2022-07-28,5008,100,-117.89654,33.64767,CA,92660,Newport Beach,379 23rd St,3495000,3427800,6799,3519,993.0,0.45 Acres,14679,0.69,0.0,0,"['Central', 'Radiant', 'Zoned']",True,2,True,0,False,True,False,KASE Real Estate,12
25503881,25503881,FOR_SALE,SingleFamily,1994,4,6,Mediterranean,2022-08-03,5073,87,-117.82836,33.6017,CA,92657,Newport Beach,7 Seahaven,7998000,7923800,17511,4592,1742.0,0.31 Acres,33592,0.69,0.0,2019-02-19,0,True,3,True,0,False,True,True,Luxe Real Estate,28
25214189,25214189,FOR_SALE,SingleFamily,2000,5,4,0,2022-07-26,3320,78,-117.89197,33.639225,CA,92660,Newport Beach,1927 Santiago Dr,3900000,3704200,10341,4300,907.0,"8,602 sqft",16380,0.69,0.0,2020-03-27,['Central'],True,3,True,0,True,True,True,Compass,22
25477114,25477114,FOR_SALE,SingleFamily,0,8,9,0,2022-08-23,2577,68,-117.8944,33.65056,CA,92660,Newport Beach,2390 Redlands Dr,6000000,5935570,13885,6390,939.0,0.45 Acres,25200,0.69,0.0,0,['Central'],True,2,True,0,True,True,True,Berkshire Hathaway HomeServices California,2022
25136564,25136564,FOR_SALE,SingleFamily,2015,4,5,Cape Cod,2022-05-31,3312,51,-117.91118,33.614166,CA,92663,Newport Beach,2511 Bayshore Dr,14800000,14101500,20255,3813,3881.0,"8,281 sqft",62160,0.69,0.0,0,['Forced Air'],True,2,True,0,False,True,True,Villa Real Estate,7
25503769,25503769,FOR_SALE,SingleFamily,2003,6,10,Custom Built,2022-05-15,5507,107,-117.857285,33.587723,CA,92657,Newport Coast,7 Shoreview,15000000,14088000,36301,11000,1364.0,0.55 Acres,63000,0.69,0.0,0,"['Central', 'Zoned']",True,4,True,0,True,True,True,Compass,19
25139890,25139890,FOR_SALE,SingleFamily,2004,3,4,Custom Built,2021-10-31,5503,93,-117.881645,33.60201,CA,92625,Corona Del Mar,2033 Bayside Dr,22500000,0,0,5091,4420.0,"7,844 sqft",94500,0.69,0.0,2001-04-16,['Central'],True,2,True,0,True,True,True,Compass,18
25465288,25465288,FOR_SALE,SingleFamily,1941,3,4,0,2022-08-09,4819,46,-117.91767,33.610752,CA,92663,Newport Beach,529 Via Lido Soud,7595000,7595000,17477,2664,2851.0,"3,150 sqft",31899,0.69,0.0,0,['Forced Air'],True,2,True,0,False,True,False,Villa Real Estate,81
25497106,25497106,FOR_SALE,SingleFamily,1999,5,6,Mediterranean,2022-07-22,3761,89,-117.851974,33.62844,CA,92660,Newport Beach,2 Seabluff,5295000,0,10851,5500,963.0,0.32 Acres,22239,0.69,0.0,2002-05-08,['Forced Air'],True,4,True,0,True,True,True,Berkshire Hathaway HomeService,23
25498803,25498803,FOR_SALE,SingleFamily,1983,5,6,Traditional,2022-07-22,1846,37,-117.846016,33.6161,CA,92660,Newport Beach,14 Geneve,6595000,5658200,15336,6396,1031.0,"10,150 sqft",27699,0.69,0.0,1995-06-06,['Central'],True,3,True,0,True,True,True,Pacific Sotheby’s International Realty,39
63113622,63113622,FOR_SALE,SingleFamily,2005,4,5,Mediterranean,2022-04-29,2422,54,-117.807816,33.604855,CA,92657,Newport Coast,16 Eucalyptus,4499000,4774000,12966,3515,1280.0,"7,791 sqft",18896,0.69,0.0,2016-06-06,['Forced Air'],True,2,True,0,False,True,True,Great Rock Realty,17
